State,Year,exfels,totfels,expris,totpris,vap,pctexfel,pctexpris,pcttotfels,pcttotpris,blkexfels,totblkfels,blkexpris,totblkpris,blkvap,blkpctexfel,blkpctexpris,pcttotblkfels,pcttotblkpris
Arizona,1991,92077,139695,28140,43555,2754000, 3.34 , 1.02 , 5.07 , 1.58 ,12796,18908,6653,9286,74712,17.12,8.90,25.30,12.42
Arkansas,1991,31021,56661,23718,31484,1755500, 1.76 , 1.35 , 3.22 , 1.79 ,13323,24317,9399,13849,240656,5.53,3.90,10.10,5.75
California,1991,948098,1287470,328403,430211,22322500, 4.24 , 1.47 , 5.76 , 1.92 ,225175,326198,104982,141757,1488978,15.12,7.05,21.90,9.52
Colorado,1991,100144,127618,22149,30541,2513000, 3.98 , 0.88 , 5.07 , 1.21 ,10485,15657,3420,5436,97008,10.80,3.52,16.14,5.60
Connecticut,1991,104939,142109,35745,46722,2521000, 4.16 , 1.41 , 5.63 , 1.85 ,35875,50017,15394,22255,191536,18.73,8.03,26.11,11.61
Delaware,1991,9911,20270,4554,8271,514000, 1.92 , 0.88 , 3.94 , 1.60 ,4313,9977,2142,4591,84173,5.12,2.54,11.85,5.45
Florida,1991,694830,839355,170641,217174,10301000, 6.74 , 1.65 , 8.14 , 2.10 ,231658,292552,80177,107362,1207051,19.19,6.64,24.23,8.89
Georgia,1991,262472,392571,85141,108785,4898500, 5.35 , 1.73 , 8.01 , 2.22 ,119989,193641,44198,60179,1217361,9.85,3.63,15.90,4.94
Hawaii,1991,29651,39889,3906,6606,853500, 3.47 , 0.45 , 4.67 , 0.77 ,1161,1687,203,385,17257,6.72,1.17,9.77,2.23
Idaho,1991,22650,29454,7474,9617,728500, 3.10 , 1.02 , 4.04 , 1.32 ,566,696,234,266,3586,15.79,6.54,19.42,7.43
Illinois,1991,235284,329496,80147,109262,8546500, 2.75 , 0.93 , 3.85 , 1.27 ,81464,133526,46282,66442,1194932,6.81,3.87,11.17,5.56
Indiana,1991,167106,209372,36261,49269,4157000, 4.01 , 0.87 , 5.03 , 1.18 ,38713,51662,11685,16656,306305,12.63,3.81,16.86,5.43
Iowa,1991,48238,60975,17246,21391,2067000, 2.33 , 0.83 , 2.94 , 1.03 ,3548,5327,1667,2614,31533,11.25,5.28,16.89,8.29
Kansas,1991,50752,71049,21850,27753,1829500, 2.77 , 1.19 , 3.88 , 1.51 ,9795,15769,5289,7555,98037,9.99,5.39,16.08,7.70
Kentucky,1991,68728,90059,30689,40488,2769000, 2.48 , 1.10 , 3.25 , 1.46 ,11687,17332,5638,8762,187347,6.23,3.00,9.25,4.67
Louisiana,1991,91811,149350,36341,56344,3016500, 3.04 , 1.20 , 4.95 , 1.86 ,54331,91747,32540,47374,857531,6.33,3.79,10.69,5.52
Maine,1991,24917,31530,7483,9062,928000, 2.68 , 0.80 , 3.39 , 0.97 ,290,409,30,67,3175,9.13,0.94,12.89,2.11
Maryland,1991,175488,238235,53369,72660,3672500, 4.77 , 1.45 , 6.48 , 1.97 ,95011,136704,30713,45402,889291,10.68,3.45,15.37,5.10
Massachusetts,1991,174086,218856,21449,30604,4631000, 3.75 , 0.46 , 4.72 , 0.66 ,38523,51472,4906,8607,218379,17.64,2.24,23.57,3.94
Michigan,1991,285107,380164,67749,104172,6899000, 4.13 , 0.98 , 5.51 , 1.50 ,56608,94452,29661,51052,911295,6.21,3.25,10.36,5.60
Minnesota,1991,117400,145737,16370,19842,3247000, 3.61 , 0.50 , 4.48 , 0.61 ,10173,14080,3000,4106,56918,17.87,5.27,24.73,7.21
Mississippi,1991,54341,76347,21254,30158,1852500, 2.93 , 1.14 , 4.12 , 1.62 ,28883,43159,11441,17851,592076,4.87,1.93,7.28,3.01
Missouri,1991,115760,166134,39835,55732,3832000, 3.02 , 1.03 , 4.33 , 1.45 ,32536,50278,13094,20411,374471,8.68,3.49,13.42,5.45
Montana,1991,17324,23520,5423,6901,589500, 2.93 , 0.92 , 3.98 , 1.17 ,174,252,95,115,1456,11.98,6.54,17.36,7.91
Nebraska,1991,31320,39170,9258,11753,1158000, 2.70 , 0.79 , 3.38 , 1.01 ,3924,5587,2081,2913,37396,10.49,5.56,14.94,7.79
Nevada,1991,23594,37586,13173,18676,970000, 2.43 , 1.35 , 3.87 , 1.92 ,5617,9792,3923,5642,59219,9.48,6.62,16.53,9.52
New Hamp,1991,19464,23877,2976,4509,836500, 2.32 , 0.35 , 2.85 , 0.53 ,793,1019,58,138,5368,14.77,1.09,18.99,2.58
New Jersey,1991,175633,278922,53801,77284,5945000, 2.95 , 0.90 , 4.69 , 1.29 ,72665,132911,25284,41439,773446,9.39,3.26,17.18,5.35
New Mexico,1991,37517,46094,11980,15099,1098000, 3.41 , 1.09 , 4.19 , 1.37 ,5364,6493,2380,2698,20318,26.40,11.71,31.96,13.28
New York,1991,291710,476431,134963,192825,13694000, 2.13 , 0.98 , 3.47 , 1.40 ,119725,214698,81026,110298,2146755,5.57,3.77,10.00,5.13
North Carolina,1991,150343,206213,95663,114566,5125500, 2.93 , 1.86 , 4.02 , 2.23 ,58985,89705,45392,57038,1033886,5.70,4.39,8.67,5.51
North Dakota,1991,9949,12159,2569,3061,462000, 2.15 , 0.55 , 2.63 , 0.66 ,195,219,74,78,2289,8.53,3.27,9.58,3.44
Ohio,1991,281786,354764,102872,138616,8136500, 3.46 , 1.26 , 4.36 , 1.70 ,123578,159584,42420,61731,815175,15.15,5.20,19.57,7.57
Oklahoma,1991,110091,147905,36173,49513,2331000, 4.72 , 1.55 , 6.34 , 2.12 ,23169,33960,9597,14395,152688,15.17,6.28,22.24,9.42
Oregon,1991,68293,110774,28605,35337,2180000, 3.13 , 1.31 , 5.08 , 1.62 ,3946,7935,2986,4003,32167,12.26,9.28,24.67,12.44
Pennsylvania,1991,178037,298821,48434,71822,9126000, 1.95 , 0.53 , 3.27 , 0.78 ,37582,83596,16978,31130,792050,4.74,2.14,10.55,3.93
Rhode Island,1991,25900,39067,3708,6479,772000, 3.35 , 0.48 , 5.06 , 0.83 ,4851,7893,632,1531,27642,17.55,2.28,28.55,5.53
South Carolina,1991,80302,114518,39586,57855,2643000, 3.03 , 1.49 , 4.33 , 2.18 ,34529,55263,18470,30613,719538,4.79,2.56,7.68,4.25
South Dakota,1991,18381,21816,5431,6805,501500, 3.66 , 1.08 , 4.35 , 1.35 ,135,197,94,126,2148,6.32,4.38,9.21,5.87
Tennessee,1991,82626,115576,33449,44923,3740500, 2.20 , 0.89 , 3.08 , 1.20 ,30494,46755,14086,19644,548292,5.56,2.56,8.52,3.58
Texas,1991,393438,737869,153708,205385,12451500, 3.15 , 1.23 , 5.92 , 1.64 ,98889,226502,52550,77070,1426320,6.93,3.68,15.88,5.40
Utah,1991,21534,30110,6933,9558,1136500, 1.89 , 0.61 , 2.64 , 0.84 ,1057,1599,608,833,8009,13.19,7.60,19.97,10.41
Vermont,1991,12245,15903,3530,4648,425500, 2.87 , 0.82 , 3.73 , 1.09 ,72,113,41,65,1340,5.39,3.09,8.43,4.88
Virginia,1991,123550,174507,50682,70511,4785500, 2.58 , 1.05 , 3.64 , 1.47 ,51511,80068,24965,37734,851596,6.04,2.93,9.40,4.43
Washington,1991,111684,179032,27345,36501,3686000, 3.02 , 0.74 , 4.85 , 0.99 ,12835,23093,4125,6177,99975,12.83,4.12,23.09,6.17
West Virginia,1991,20505,25953,7408,8910,1362500, 1.50 , 0.54 , 1.90 , 0.65 ,1786,2395,995,1213,39773,4.49,2.50,6.02,3.05
Wisconsin,1991,80451,108145,25703,33552,3645500, 2.20 , 0.70 , 2.96 , 0.92 ,18018,26618,7030,10379,153219,11.76,4.58,17.37,6.77
Wyoming,1991,8189,12463,3146,4245,324000, 2.52 , 0.97 , 3.84 , 1.31 ,232,344,129,180,2299,10.12,5.64,14.98,7.86
Alabama,1990,129903,171375,38014,53679,2995000, 4.33 , 1.26 , 5.72 , 1.79 ,52654,75871,16505,26398,694860,7.57,2.37,10.91,3.79
Alaska,1990,11246,17847,4424,7046,382000, 2.94 , 1.15 , 4.67 , 1.84 ,1381,2080,924,1235,13783,10.02,6.70,15.09,8.96
Arizona,1990,87312,131301,25361,39622,2696000, 3.23 , 0.94 , 4.87 , 1.46 ,11830,17541,6029,8490,70688,16.73,8.52,24.81,12.01
Arkansas,1990,27889,52277,22024,28790,1737000, 1.60 , 1.26 , 3.00 , 1.65 ,12329,21727,8609,11760,238275,5.17,3.61,9.11,4.93
California,1990,891736,1216082,289284,386593,22124000, 4.03 , 1.30 , 5.49 , 1.74 ,208625,305991,92563,128809,1311402,15.90,7.05,23.33,9.82
Colorado,1990,100791,125252,21092,28110,2447000, 4.11 , 0.86 , 5.11 , 1.14 ,10959,14874,3173,4891,93436,11.72,3.39,15.91,5.23
Connecticut,1990,95940,130776,31224,41724,2534000, 3.78 , 1.23 , 5.16 , 1.64 ,31729,45822,12907,19651,187449,16.92,6.88,24.44,10.48
Delaware,1990,9741,18652,4348,7819,507000, 1.92 , 0.85 , 3.67 , 1.54 ,4075,8992,2021,4289,82902,4.91,2.43,10.84,5.17
Florida,1990,663238,809250,157126,201513,10180000, 6.51 , 1.54 , 7.94 , 1.97 ,204092,262011,72653,98038,1184307,17.23,6.13,22.12,8.27
Georgia,1990,234656,363006,79865,102210,4791000, 4.89 , 1.66 , 7.57 , 2.13 ,103666,174683,40869,55678,1188229,8.72,3.43,14.70,4.68
Hawaii,1990,23486,33321,3070,5603,841000, 2.79 , 0.36 , 3.96 , 0.66 ,716,1209,155,324,16329,4.39,0.95,7.40,1.98
Idaho,1990,21196,27849,6959,8920,707000, 2.99 , 0.98 , 3.93 , 1.26 ,406,511,184,216,3207,12.66,5.76,15.94,6.73
Illinois,1990,219063,304368,73181,100697,8495000, 2.57 , 0.86 , 3.58 , 1.18 ,73329,119307,41315,59989,1194742,6.13,3.45,9.98,5.02
Indiana,1990,155221,196671,34154,46890,4105000, 3.78 , 0.83 , 4.79 , 1.14 ,34999,47611,10652,15510,305353,11.46,3.48,15.59,5.07
Iowa,1990,47555,60331,16346,20313,2061000, 2.30 , 0.79 , 2.92 , 0.98 ,3437,5115,1540,2406,31971,10.75,4.81,15.99,7.52
Kansas,1990,48058,68002,20805,26580,1819000, 2.64 , 1.14 , 3.73 , 1.46 ,9200,14797,4890,6996,96714,9.51,5.05,15.30,7.23
Kentucky,1990,67578,86722,29251,38274,2740000, 2.46 , 1.06 , 3.16 , 1.39 ,11316,16173,5218,7959,187228,6.04,2.78,8.63,4.25
Louisiana,1990,88946,140393,33702,52301,2988000, 2.97 , 1.12 , 4.69 , 1.75 ,51895,84388,30132,43561,847237,6.12,3.55,9.96,5.14
Maine,1990,23314,29434,7297,8820,924000, 2.52 , 0.78 , 3.18 , 0.95 ,216,368,26,55,2751,7.87,0.96,13.38,2.01
Maryland,1990,160472,229298,50940,68788,3640000, 4.40 , 1.39 , 6.29 , 1.88 ,84043,129645,28881,42728,874562,9.60,3.30,14.82,4.88
Massachusetts,1990,162711,212251,20677,28576,4646000, 3.50 , 0.44 , 4.56 , 0.61 ,33982,47880,4601,7824,210574,16.13,2.18,22.73,3.71
Michigan,1990,283849,375198,64240,98507,6851000, 4.14 , 0.93 , 5.47 , 1.43 ,55272,90817,27527,47537,905586,6.10,3.03,10.02,5.24
Minnesota,1990,112819,139603,15662,18838,3222000, 3.50 , 0.48 , 4.33 , 0.58 ,9232,12842,2758,3681,51669,17.86,5.33,24.85,7.12
Mississippi,1990,53193,73672,20167,28542,1832000, 2.90 , 1.10 , 4.02 , 1.55 ,27951,41122,10763,16728,584792,4.77,1.84,7.03,2.86
Missouri,1990,113109,157765,37010,51953,3813000, 2.96 , 0.97 , 4.13 , 1.36 ,31752,47511,12062,18943,371544,8.54,3.24,12.78,5.09
Montana,1990,16425,22676,5293,6718,579000, 2.83 , 0.91 , 3.91 , 1.16 ,160,242,94,115,1174,13.69,8.01,20.65,9.79
Nebraska,1990,27995,37409,8838,11241,1152000, 2.43 , 0.76 , 3.24 , 0.97 ,3342,5134,1928,2717,36381,9.18,5.30,14.11,7.46
Nevada,1990,19522,34857,11691,17013,929000, 2.10 , 1.25 , 3.75 , 1.83 ,4153,8942,3440,5113,54132,7.67,6.35,16.51,9.44
New Hamp,1990,19264,23109,2747,4089,835000, 2.30 , 0.32 , 2.76 , 0.48 ,790,949,43,99,4965,15.92,0.86,19.12,1.99
New Jersey,1990,181890,261588,50229,71357,5927000, 3.06 , 0.84 , 4.41 , 1.20 ,79794,125305,23250,37232,765609,10.42,3.03,16.36,4.86
New Mexico,1990,33354,42578,11528,14715,1075000, 3.10 , 1.07 , 3.96 , 1.36 ,4826,5976,2300,2618,18465,26.13,12.46,32.36,14.18
New York,1990,288836,456549,126665,181560,13683000, 2.11 , 0.92 , 3.33 , 1.32 ,119533,202965,75024,102610,2087005,5.72,3.59,9.72,4.91
North Carolina,1990,139887,189576,85387,103798,5061000, 2.76 , 1.68 , 3.74 , 2.05 ,53159,80027,39534,50689,1019393,5.21,3.87,7.85,4.97
North Dakota,1990,9928,12053,2479,2962,462000, 2.14 , 0.53 , 2.60 , 0.64 ,199,221,74,79,2099,9.51,3.57,10.56,3.80
Ohio,1990,263348,334873,95859,127681,8066000, 3.26 , 1.18 , 4.15 , 1.58 ,115552,149478,38646,55350,809650,14.27,4.77,18.46,6.83
Oklahoma,1990,106702,142380,34844,47129,2310000, 4.61 , 1.50 , 6.16 , 2.04 ,22183,32245,9176,13560,147792,15.00,6.20,21.81,9.17
Oregon,1990,64535,100846,25969,29461,2140000, 3.01 , 1.21 , 4.71 , 1.37 ,3724,6770,2623,3143,31035,11.99,8.45,21.81,10.13
Pennsylvania,1990,185739,299366,45992,68282,9091000, 2.04 , 0.50 , 3.29 , 0.75 ,39951,80630,16166,28399,787094,5.07,2.05,10.24,3.60
Rhode Island,1990,22965,35682,3491,5883,776000, 2.95 , 0.44 , 4.59 , 0.75 ,4267,7122,593,1374,26868,15.88,2.20,26.50,5.11
South Carolina,1990,76853,104387,37425,49710,2587000, 2.97 , 1.44 , 4.03 , 1.92 ,32523,48499,17047,25080,707647,4.59,2.40,6.85,3.54
South Dakota,1990,17642,21315,5236,6577,498000, 3.54 , 1.05 , 4.28 , 1.32 ,126,198,85,126,2096,6.05,4.08,9.45,6.04
Tennessee,1990,77246,109314,31388,41776,3685000, 2.09 , 0.85 , 2.96 , 1.13 ,28104,43146,12904,17632,542369,5.18,2.37,7.95,3.25
Texas,1990,376607,697253,140453,190495,12222000, 3.08 , 1.14 , 5.70 , 1.55 ,91441,210149,47333,71002,1394325,6.55,3.39,15.07,5.09
Utah,1990,20485,28304,6284,8758,1104000, 1.85 , 0.56 , 2.56 , 0.79 ,1001,1507,565,788,7836,12.78,7.21,19.23,10.06
Vermont,1990,12502,15060,3493,4174,422000, 2.96 , 0.82 , 3.56 , 0.98 ,73,85,40,40,1045,7.02,3.88,8.20,3.88
Virginia,1990,112240,159201,46227,63820,4716000, 2.37 , 0.98 , 3.37 , 1.35 ,44389,70234,22217,33406,839003,5.29,2.64,8.37,3.98
Washington,1990,104503,164566,26183,34178,3560000, 2.93 , 0.73 , 4.62 , 0.96 ,12259,20521,3848,5442,93215,13.15,4.12,22.01,5.83
West Virginia,1990,20612,25860,7552,9117,1349000, 1.52 , 0.55 , 1.91 , 0.67 ,1798,2390,1016,1243,39643,4.53,2.56,6.02,3.13
Wisconsin,1990,77581,102595,24496,31858,3616000, 2.14 , 0.67 , 2.83 , 0.88 ,17258,24668,6494,9434,148413,11.62,4.37,16.62,6.35
Wyoming,1990,7494,11727,3027,4137,319000, 2.34 , 0.94 , 3.67 , 1.29 ,205,333,126,185,2110,9.73,6.00,15.81,8.80
Alabama,1989,125713,165104,36378,50285,2972500, 4.22 , 1.22 , 5.55 , 1.69 ,50196,71618,15600,24175,689630,7.27,2.26,10.38,3.50
Alaska,1989,12462,18809,3623,6367,375500, 3.31 , 0.96 , 5.00 , 1.69 ,1347,2002,933,1262,12980,10.38,7.19,15.42,9.72
Arizona,1989,83265,123380,23027,36278,2653000, 3.13 , 0.86 , 4.65 , 1.36 ,11339,16304,5524,7721,66664,17.00,8.28,24.45,11.58
Arkansas,1989,22170,49460,20015,26424,1727000, 1.28 , 1.15 , 2.86 , 1.53 ,10160,21185,7836,11168,235893,4.30,3.32,8.98,4.73
California,1989,849472,1143309,253215,340512,21687000, 3.91 , 1.16 , 5.27 , 1.57 ,194366,284630,80643,114497,1133826,17.14,7.11,25.10,10.09
Colorado,1989,97882,118686,19743,26651,2422000, 4.04 , 0.81 , 4.90 , 1.10 ,10563,13887,2889,4544,89864,11.75,3.21,15.45,5.05
Connecticut,1989,87416,112582,26033,29934,2529500, 3.45 , 1.02 , 4.45 , 1.18 ,28233,37100,10485,12922,183362,15.39,5.71,20.23,7.04
Delaware,1989,9461,17225,4047,7505,498500, 1.89 , 0.81 , 3.45 , 1.50 ,3916,8208,1846,4072,81631,4.79,2.26,10.05,4.98
Florida,1989,584007,719288,139642,179641,9915500, 5.88 , 1.40 , 7.25 , 1.81 ,175167,227245,63092,85362,1161562,15.08,5.43,19.56,7.34
Georgia,1989,217111,330253,73456,94341,4711000, 4.60 , 1.55 , 7.01 , 2.00 ,94310,156300,36864,50601,1159096,8.13,3.18,13.48,4.36
Hawaii,1989,21875,31958,2665,5135,822500, 2.65 , 0.32 , 3.88 , 0.62 ,655,1144,134,304,15400,4.25,0.87,7.43,1.97
Idaho,1989,20267,26442,6545,8395,695000, 2.91 , 0.94 , 3.80 , 1.20 ,383,468,156,183,3311,11.57,4.72,14.13,5.54
Illinois,1989,207220,276687,66709,91421,8453000, 2.45 , 0.78 , 3.27 , 1.08 ,68781,103827,36932,53310,1194552,5.75,3.09,8.69,4.46
Indiana,1989,146806,183461,32543,44884,4075500, 3.60 , 0.79 , 4.50 , 1.10 ,32292,43599,9809,14513,304401,10.60,3.22,14.32,4.76
Iowa,1989,50884,60715,15353,18937,2057000, 2.47 , 0.74 , 2.95 , 0.92 ,3669,5035,1409,2186,32409,11.32,4.34,15.53,6.74
Kansas,1989,44845,64597,19516,25132,1814000, 2.47 , 1.07 , 3.56 , 1.38 ,8585,13792,4451,6402,95391,9.00,4.66,14.45,6.71
Kentucky,1989,65867,84296,27908,36197,2725000, 2.41 , 1.02 , 3.09 , 1.32 ,10849,15498,4860,7386,187109,5.79,2.59,8.28,3.94
Louisiana,1989,81665,131248,31009,48266,2997000, 2.72 , 1.03 , 4.37 , 1.61 ,47452,77698,27679,40139,836943,5.66,3.30,9.28,4.79
Maine,1989,21993,28056,7077,8509,913000, 2.40 , 0.77 , 3.07 , 0.93 ,250,301,23,40,2728,9.17,0.86,11.06,1.47
Maryland,1989,151037,217048,48764,65278,3588000, 4.20 , 1.35 , 6.04 , 1.81 ,79004,120503,27086,39312,859833,9.18,3.15,14.01,4.57
Massachusetts,1989,146950,203813,19425,26693,4644000, 3.16 , 0.41 , 4.38 , 0.57 ,29953,45096,4126,7040,202769,14.77,2.03,22.24,3.47
Michigan,1989,272427,355363,60487,92126,6802500, 4.00 , 0.88 , 5.22 , 1.35 ,54266,84305,25194,43821,899877,6.03,2.79,9.36,4.86
Minnesota,1989,110865,136675,14840,17943,3194500, 3.47 , 0.46 , 4.27 , 0.56 ,8996,12140,2488,3368,46420,19.38,5.36,26.15,7.25
Mississippi,1989,52170,71140,18879,26790,1824000, 2.86 , 1.03 , 3.90 , 1.46 ,27406,39324,9972,15465,577508,4.74,1.72,6.80,2.67
Missouri,1989,107463,149965,34519,48440,3791500, 2.83 , 0.91 , 3.95 , 1.27 ,30266,45025,11159,17613,368617,8.21,3.02,12.21,4.77
Montana,1989,16042,21408,5095,6423,576500, 2.78 , 0.88 , 3.71 , 1.11 ,165,229,90,115,1161,14.25,7.79,19.78,9.94
Nebraska,1989,29410,34896,8379,10772,1148500, 2.56 , 0.72 , 3.03 , 0.93 ,3398,4643,1757,2531,35365,9.61,4.96,13.13,7.15
Nevada,1989,19542,31878,10224,15336,876500, 2.22 , 1.16 , 3.63 , 1.74 ,4464,7934,2912,4422,51374,8.69,5.66,15.44,8.60
New Hamp,1989,19294,22817,2592,3758,826000, 2.33 , 0.31 , 2.76 , 0.45 ,803,928,33,80,4933,16.29,0.67,18.82,1.63
New Jersey,1989,179843,251242,46610,66049,5916000, 3.03 , 0.78 , 4.24 , 1.11 ,75608,118920,21367,33932,757772,9.97,2.81,15.69,4.47
New Mexico,1989,28876,37228,10863,13795,1061000, 2.72 , 1.02 , 3.50 , 1.30 ,4219,5396,2210,2539,17608,23.96,12.55,30.64,14.41
New York,1989,277591,436509,116894,168121,13626000, 2.03 , 0.85 , 3.20 , 1.23 ,111721,191611,68171,93593,2027255,5.51,3.36,9.45,4.61
North Carolina,1989,131270,175344,77721,95175,4982000, 2.63 , 1.56 , 3.51 , 1.91 ,48497,71678,35170,45401,1004899,4.82,3.49,7.13,4.51
North Dakota,1989,9821,11874,2357,2808,466000, 2.10 , 0.50 , 2.54 , 0.60 ,204,220,74,78,2224,9.17,3.32,9.92,3.50
Ohio,1989,249031,315396,88039,118577,8026000, 3.10 , 1.09 , 3.92 , 1.47 ,108150,140684,34594,50368,804125,13.44,4.30,17.49,6.26
Oklahoma,1989,100966,135180,32708,44316,2305000, 4.38 , 1.41 , 5.86 , 1.92 ,20646,29973,8453,12421,142896,14.44,5.91,20.97,8.69
Oregon,1989,61596,96113,23301,30045,2098500, 2.93 , 1.11 , 4.58 , 1.43 ,3647,6529,2256,3267,29902,12.19,7.54,21.83,10.92
Pennsylvania,1989,197197,297271,43645,64114,9064000, 2.17 , 0.48 , 3.27 , 0.70 ,43479,79668,15465,27000,782138,5.55,1.97,10.18,3.45
Rhode Island,1989,22524,32371,3215,5694,774000, 2.91 , 0.41 , 4.18 , 0.73 ,4105,6487,561,1404,26095,15.73,2.15,24.85,5.38
South Carolina,1989,74622,104068,35543,51263,2546000, 2.93 , 1.39 , 4.08 , 2.01 ,31365,48180,15900,25908,695756,4.50,2.28,6.92,3.72
South Dakota,1989,16813,20248,4941,6193,498000, 3.37 , 0.99 , 4.06 , 1.24 ,115,174,74,108,2044,5.65,3.62,8.52,5.29
Tennessee,1989,79132,109703,29215,39845,3647000, 2.16 , 0.80 , 3.00 , 1.09 ,28932,42952,11770,16492,536446,5.39,2.19,8.00,3.07
Texas,1989,372175,655214,127958,171980,12050000, 3.08 , 1.06 , 5.43 , 1.42 ,91901,193489,41993,62307,1362330,6.74,3.08,14.20,4.57
Utah,1989,19458,26515,5618,7986,1087000, 1.79 , 0.51 , 2.43 , 0.73 ,950,1401,511,721,7663,12.39,6.67,18.28,9.41
Vermont,1989,12336,14623,3262,3888,416500, 2.96 , 0.78 , 3.51 , 0.93 ,70,93,36,49,1139,6.15,3.19,8.17,4.31
Virginia,1989,107118,149206,42582,59059,4644000, 2.30 , 0.91 , 3.21 , 1.27 ,41507,64313,19948,30257,826409,5.02,2.41,7.78,3.66
Washington,1989,91567,147953,25071,31999,3512500, 2.60 , 0.71 , 4.21 , 0.91 ,10619,18353,3640,5017,86455,12.28,4.21,21.22,5.80
West Virginia,1989,20240,25439,7458,8994,1353500, 1.49 , 0.55 , 1.87 , 0.66 ,1747,2338,1004,1225,39512,4.42,2.54,5.91,3.10
Wisconsin,1989,72704,97733,23737,30525,3587500, 2.02 , 0.66 , 2.72 , 0.85 ,15761,23273,6170,8816,143607,10.97,4.29,16.20,6.13
Wyoming,1989,8029,10497,2866,3882,320000, 2.50 , 0.89 , 3.28 , 1.21 ,209,304,120,177,2178,9.61,5.51,13.97,8.13
Alabama,1988,123936,159512,34510,47120,2950000, 4.20 , 1.16 , 5.40 , 1.59 ,48866,68089,14628,22350,684400,7.14,2.13,9.94,3.26
Alaska,1988,9036,14854,3313,5901,369000, 2.44 , 0.89 , 4.02 , 1.59 ,721,1300,350,641,12177,5.92,2.87,10.67,5.26
Arizona,1988,78242,115690,20894,32989,2610000, 2.99 , 0.80 , 4.43 , 1.26 ,10737,15191,5113,7021,62640,17.14,8.16,24.25,11.20
Arkansas,1988,20689,45806,20741,26260,1717000, 1.20 , 1.20 , 2.66 , 1.52 ,7978,19521,7843,10645,233512,3.41,3.35,8.35,4.55
California,1988,802014,1065369,214787,290958,21250000, 3.77 , 1.01 , 5.01 , 1.36 ,179664,259389,67950,97259,956250,18.78,7.10,27.12,10.17
Colorado,1988,94688,113540,19414,25179,2397000, 3.95 , 0.80 , 4.73 , 1.05 ,9974,13052,2793,4128,86292,11.55,3.23,15.12,4.78
Connecticut,1988,78408,106570,21757,29762,2525000, 3.10 , 0.86 , 4.22 , 1.17 ,24776,35789,8520,13424,179275,13.82,4.75,19.96,7.48
Delaware,1988,8709,16250,3736,6933,490000, 1.77 , 0.76 , 3.31 , 1.41 ,3627,7531,1670,3607,80360,4.51,2.07,9.37,4.48
Florida,1988,502988,621683,118150,152882,9651000, 5.21 , 1.22 , 6.44 , 1.58 ,146758,190276,51596,69975,1138818,12.88,4.53,16.70,6.14
Georgia,1988,202830,300746,67701,86488,4631000, 4.37 , 1.46 , 6.49 , 1.86 ,87576,139230,33235,45221,1129964,7.75,2.94,12.32,4.00
Hawaii,1988,20684,30224,2123,4423,804000, 2.57 , 0.26 , 3.75 , 0.55 ,615,1059,117,271,14472,4.25,0.81,7.32,1.87
Idaho,1988,18504,25288,6259,7840,683000, 2.70 , 0.91 , 3.70 , 1.14 ,365,461,157,181,3415,10.70,4.60,13.50,5.30
Illinois,1988,197521,262553,63500,84581,8411000, 2.34 , 0.75 , 3.12 , 1.00 ,66410,96292,34886,48634,1194362,5.56,2.92,8.06,4.07
Indiana,1988,138655,173374,31333,42739,4046000, 3.42 , 0.77 , 4.28 , 1.05 ,30595,39497,9089,12677,303450,10.08,2.99,13.01,4.17
Iowa,1988,49265,58495,14565,17599,2053000, 2.39 , 0.70 , 2.84 , 0.85 ,3448,4716,1296,1967,32848,10.49,3.94,14.35,5.99
Kansas,1988,42538,60830,17894,23711,1809000, 2.35 , 0.98 , 3.36 , 1.31 ,8092,12927,3954,6021,94068,8.60,4.20,13.74,6.40
Kentucky,1988,64316,81567,27112,34231,2710000, 2.37 , 1.00 , 3.00 , 1.26 ,10395,14710,4625,6804,186990,5.55,2.47,7.86,3.63
Louisiana,1988,78511,124177,28766,45008,3006000, 2.61 , 0.95 , 4.13 , 1.49 ,45150,72593,25621,37350,826650,5.46,3.09,8.78,4.51
Maine,1988,21067,26099,6861,8138,902000, 2.33 , 0.76 , 2.89 , 0.90 ,215,298,22,38,2706,7.97,0.83,11.04,1.42
Maryland,1988,140348,200761,47104,61380,3536000, 3.96 , 1.33 , 5.67 , 1.73 ,72746,110000,25841,36240,845104,8.60,3.05,13.01,4.28
Massachusetts,1988,136767,194576,18425,25182,4642000, 2.94 , 0.39 , 4.19 , 0.54 ,27473,42096,3786,6309,194964,14.09,1.94,21.59,3.23
Michigan,1988,262761,336946,57576,85188,6774000, 3.87 , 0.84 , 4.97 , 1.25 ,47580,79641,23434,39518,894168,5.32,2.62,8.90,4.41
Minnesota,1988,103516,129051,14142,16941,3167000, 3.26 , 0.44 , 4.07 , 0.53 ,8475,11101,2276,3059,41171,20.58,5.53,26.96,7.43
Mississippi,1988,51094,68859,17774,25158,1816000, 2.81 , 0.97 , 3.79 , 1.38 ,26381,38188,9319,14743,570224,4.62,1.63,6.69,2.58
Missouri,1988,102070,140699,31911,44087,3770000, 2.70 , 0.84 , 3.73 , 1.16 ,28645,41978,10190,15851,365690,7.83,2.78,11.47,4.33
Montana,1988,15560,20775,4967,6239,574000, 2.71 , 0.86 , 3.61 , 1.08 ,149,217,91,108,1148,13.03,7.97,18.95,9.45
